objid,objtype,u,g,r,i,z,redshift,redshift_err
1237651252051116054,STAR,17.87623,16.99278,16.74469,16.64439,16.65087,-0.0005105917,1.676514e-05
1237651252051116074,QSO,19.19367,19.05526,18.75753,18.56474,18.56385,1.480315,0.0004838358
1237651252051116085,QSO,18.76922,18.59864,18.49065,18.23938,18.27796,1.569853,0.0002835224
1237651252051116178,QSO,17.86358,17.87625,17.88685,17.70864,17.72506,1.866336,0.00028638
1237651252051116277,GALAXY,19.43292,17.59918,16.61394,16.18677,15.85227,0.1369758,2.447458e-05
1237651252051181632,STAR,18.30466,17.14244,16.73391,16.57198,16.55207,-0.0001194837,1.335195e-05
1237651252051378463,GALAXY,19.56701,18.35894,17.76709,17.41091,17.19657,0.1073848,7.850617e-06
1237651252051443874,GALAXY,18.20447,16.95461,16.45993,16.19398,16.07751,0.03524749,1.291845e-05
1237651252051443901,STAR,17.26035,16.3576,16.1242,16.0587,16.03987,-0.0003206478,9.877483e-06
1237651252051444022,STAR,19.5771,18.66068,18.32667,18.23425,18.20126,-0.0009335052,1.508095e-05
1237651252051444075,GALAXY,18.54018,17.75077,17.57047,17.4961,17.44362,0.0212124,5.63335e-06
1237651252051509325,QSO,17.72957,17.34264,17.40386,17.34152,17.44732,0.6391299,0.000102093
1237651252051509435,QSO,18.83656,18.57682,18.42997,18.41953,18.30732,0.8762265,0.0002553535
1237650369409122404,QSO,19.07048,18.74356,18.72271,18.53452,18.55642,1.540346,0.0006112161
1237650369409187922,GALAXY,18.6469,16.74853,15.77943,15.32823,14.9484,0.09788483,2.54288e-05
1237650369409187955,GALAXY,18.11991,16.64524,15.8831,15.43886,15.14273,0.08477117,8.353508e-06
1237650369409188005,GALAXY,18.51353,16.60682,15.64295,15.1853,14.8328,0.09092757,1.774557e-05
1237650369409253515,GALAXY,18.32831,16.54336,15.65948,15.28775,14.96972,0.09696319,1.567887e-05
1237650369409253568,GALAXY,19.09348,17.62764,16.83377,16.39239,16.08882,0.09721491,1.022968e-05
1237650369409253576,GALAXY,19.30991,18.06042,17.47809,17.14607,16.95732,0.09922885,9.186156e-06
1237650369409450044,GALAXY,19.17747,17.83246,17.12252,16.68342,16.47386,0.130446,1.064312e-05
1237650369409450067,GALAXY,17.95082,16.1482,15.30378,14.91641,14.61276,0.04593499,1.583627e-05
1237650369409450158,QSO,19.29043,19.28962,19.19153,18.85225,18.77209,1.858997,0.0004326553
1237650369409515644,GALAXY,19.42082,17.72572,16.81961,16.40052,16.06364,0.08342125,2.777956e-05
1237650369409515669,GALAXY,18.2646,16.71374,15.91377,15.50098,15.21666,0.05730494,1.349743e-05
1237650369409646722,GALAXY,19.11951,17.95232,17.39185,17.0181,16.84232,0.08406913,8.549647e-06
1237650369409712212,STAR,19.22193,18.21685,17.84288,17.7089,17.69586,0.0005756855,2.099966e-05
1237650369409712284,GALAXY,18.1781,17.0968,16.67829,16.38775,16.2207,0.04557497,6.123557e-06
1237650369409712295,GALAXY,18.637,17.23845,16.75712,16.48069,16.3368,0.05759332,1.056749e-05
1237650369409843213,GALAXY,16.47917,15.15046,14.46307,14.05216,13.75627,0.03379537,2.882057e-05
1237650369409843253,STAR,17.47714,16.31416,15.88976,15.73171,15.68822,-4.481466e-05,9.802105e-06
1237650369409843269,GALAXY,16.57319,15.03884,14.59878,14.3502,14.43375,0.01739901,8.628826e-06
1237650369409843350,GALAXY,17.81078,16.56444,16.10139,15.78715,15.62936,0.07445146,1.365594e-05
1237650369409843369,GALAXY,19.12531,18.09698,17.66978,17.33187,17.17266,0.07399747,6.475904e-06
1237650369409843408,GALAXY,17.81816,16.00961,15.13387,14.70362,14.36275,0.04554416,1.755233e-05
1237650369409908812,STAR,18.26077,17.09058,16.65347,16.48593,16.40796,0.0003060795,9.886714e-06
1237650369409908891,GALAXY,19.40544,18.0378,17.40415,16.97137,16.7976,0.08076004,8.647552e-06
1237650369409974368,GALAXY,18.47436,16.48281,15.57708,15.15143,14.83349,0.06208347,1.405513e-05
1237650369409974372,GALAXY,18.6715,16.55185,15.47057,15.00459,14.62046,0.1111443,1.853711e-05
1237650369409974411,GALAXY,18.60662,17.04449,16.2565,15.83374,15.56242,0.09203685,1.322434e-05
1237650369409974425,GALAXY,19.59956,17.91915,17.23083,16.8559,16.59564,0.1266482,1.467842e-05
1237650369409974441,GALAXY,18.61011,16.81851,15.94754,15.50412,15.20353,0.06244033,1.139808e-05
1237650369409974514,GALAXY,19.21861,17.9211,17.33324,17.01574,16.82777,0.09199414,1.390233e-05
1237650369410039904,GALAXY,17.22407,15.52944,14.70849,14.30875,14.00818,0.06202273,1.386876e-05
1237650369410105482,GALAXY,19.27369,17.31072,16.36795,15.92486,15.61022,0.07629023,1.742013e-05
1237650369410236444,STAR,17.90074,16.77773,16.34213,16.15303,16.11116,7.817714e-05,9.751551e-06
1237650369410301985,GALAXY,19.00131,17.86587,17.25362,16.85258,16.67976,0.1159611,8.448188e-06
1237650369410302051,QSO,18.9047,18.64885,18.51876,18.29707,18.30262,1.499822,0.000362548
1237650369410367629,GALAXY,17.85847,16.66246,16.00492,15.61174,15.38525,0.08018967,6.13505e-06
1237650369410433125,GALAXY,18.73628,17.69776,17.33629,17.1516,17.13522,0.01097008,5.113013e-06
1237650369410433220,GALAXY,18.62496,17.46592,16.98899,16.65187,16.48431,0.06113762,7.246889e-06
1237650369410498578,GALAXY,18.21836,16.32348,15.4053,14.96773,14.66377,0.08013847,1.292617e-05
1237650369410564219,STAR,18.69771,18.23526,18.29896,18.42583,18.60327,-6.252894e-05,4.970421e-05
1237650369410629656,STAR,17.24669,16.00004,16.18489,16.32879,16.40372,0.0009137143,5.598487e-06
1237650369410629705,STAR,16.99434,15.71173,15.87691,16.01632,16.09874,6.634343e-05,4.885321e-06
1237650369410629863,GALAXY,19.40042,18.05054,17.44389,17.11917,16.93786,0.08052534,1.539005e-05
1237650369410695305,GALAXY,19.26742,17.38983,16.44851,16.01872,15.68862,0.0936836,2.150821e-05
1237650369410695326,GALAXY,19.27823,17.66736,16.79911,16.29647,15.94895,0.07258581,7.20533e-06
1237650369410695336,GALAXY,17.68463,16.08091,15.2906,14.88584,14.62099,0.07124829,2.040558e-05
1237650369410695382,GALAXY,19.02867,17.0808,16.1719,15.7435,15.43534,0.07117606,1.370972e-05
1237650369410760795,GALAXY,18.40222,16.58619,15.62934,15.15995,14.82118,0.07212824,1.513786e-05
1237650369410760819,GALAXY,17.29965,16.58717,16.40121,16.33818,16.32774,0.01125988,3.872626e-06
1237650369410826257,QSO,19.29537,19.02519,18.94034,18.66215,18.69866,1.647284,0.0004400819
1237650369410826274,GALAXY,15.00618,13.24829,12.418,11.93448,11.60172,0.006685563,9.193219e-06
1237650369410826366,GALAXY,18.8983,16.9804,16.12444,15.71844,15.41128,0.0724389,1.675928e-05
1237650369410891994,GALAXY,19.2247,17.17472,16.24906,15.81971,15.48663,0.06642792,1.493223e-05
1237650369410892014,GALAXY,19.39457,17.96497,17.22361,16.75979,16.50057,0.1123189,1.111256e-05
1237650369410957529,GALAXY,18.90746,17.88664,17.42978,17.14042,16.98456,0.1140343,9.67279e-06
1237650369411022904,STAR,18.79475,17.71973,17.63428,17.63363,17.66282,-0.0001595561,1.756076e-05
1237650369411022985,GALAXY,19.38902,18.00482,17.29414,16.90935,16.66033,0.1002245,1.193794e-05
1237650369411023030,GALAXY,19.46836,18.18011,17.42361,16.95373,16.7122,0.1802794,1.119548e-05
1237650369411023073,GALAXY,16.25418,14.86876,14.16222,13.78895,13.53311,0.02513707,1.043958e-05
1237650369411088513,GALAXY,18.47049,17.47594,17.21629,16.98981,16.99804,0.06314254,6.12959e-06
1237650369411154045,QSO,19.3892,19.03003,18.32467,17.98808,17.51733,0.3036324,5.644208e-05
1237650369411154091,GALAXY,18.83931,17.68631,17.22896,16.9167,16.76725,0.07417881,7.867884e-06
1237650369411154096,GALAXY,19.40614,17.49321,16.62864,16.23254,15.90832,0.0662213,2.037869e-05
1237650369411154218,GALAXY,18.74958,17.3535,16.73632,16.41602,16.15678,0.07429594,2.188292e-05
1237650369411219631,GALAXY,19.06765,16.98591,16.02226,15.57279,15.25008,0.08061827,1.656883e-05
1237650369411219645,GALAXY,19.34249,17.94892,16.98317,16.49005,16.20078,0.1932219,1.718076e-05
1237650369411219658,GALAXY,19.4718,17.47918,16.56651,16.13975,15.8224,0.07123535,1.809333e-05
1237650369411219721,GALAXY,18.98755,17.79368,17.36207,17.10416,17.01164,0.07860781,8.731644e-06
1237650369411285086,GALAXY,19.32355,18.1261,17.48606,17.07377,16.86805,0.07078946,1.052078e-05
1237650369411285113,GALAXY,18.66653,17.21976,16.53121,16.15432,15.93935,0.06277081,2.321257e-05
1237650369411285214,GALAXY,19.26176,17.64694,17.06864,16.68525,16.65036,0.1099662,1.388206e-05
1237650369411350561,STAR,18.3095,17.10414,16.68413,16.53493,16.46659,9.234283e-05,1.076654e-05
1237650369411350741,GALAXY,18.97868,17.80747,17.37487,17.12029,17.08745,0.03246343,8.779803e-06
1237650369411416100,STAR,17.7909,16.5899,16.33628,16.24205,16.20524,0.0002025796,9.911648e-06
1237650369411416217,STAR,19.21432,18.06572,17.65957,17.51088,17.46601,0.0005725626,1.493626e-05
1237650369411547243,GALAXY,18.21779,17.10583,16.65578,16.42097,16.2407,0.0243144,1.273382e-05
1237650369411612813,GALAXY,18.99616,17.70662,17.18054,16.8391,16.65909,0.06565711,1.008051e-05
1237650369411612827,GALAXY,19.20458,17.5564,16.66745,16.21615,15.9018,0.1375362,3.742172e-05
1237650369411678283,GALAXY,18.9994,17.46456,16.63636,16.21834,15.95247,0.08907554,2.028778e-05
1237650369411743838,GALAXY,19.55207,17.71985,16.77185,16.35975,16.05991,0.08946521,2.720829e-05
1237650369411743941,GALAXY,19.49556,18.1663,17.58529,17.27526,17.26596,0.06452547,2.090102e-05
1237650369411874852,GALAXY,18.69521,16.75066,15.82387,15.39481,15.08143,0.06287897,1.490936e-05
1237650369411874933,GALAXY,19.35659,17.3802,16.4864,16.05276,15.76862,0.06257594,1.657637e-05
1237650369411940362,STAR,17.25575,16.00388,15.55109,15.37365,15.38354,0.0004577459,8.31782e-06
1237650369411940500,STAR,19.43623,18.43322,18.01358,17.83247,17.81459,0.0004011497,2.301268e-05
1237650369411940503,GALAXY,18.53254,16.73742,15.84305,15.42261,15.11762,0.05999574,1.386523e-05
1237650369412005942,QSO,18.1869,17.95992,18.00773,18.1034,18.27875,2.241939,0.0008204308
1237650369412071565,GALAXY,18.7992,16.98086,16.15606,15.78402,15.48369,0.06078964,1.23813e-05
1237650369412137003,QSO,17.09155,16.96593,16.9077,16.67811,16.71067,1.823895,0.0002155097
1237650369412137087,GALAXY,19.25311,17.61637,16.80987,16.37238,16.06747,0.06044928,9.054782e-06
1237650369412137098,GALAXY,18.35556,17.21122,16.6811,16.3343,16.17035,0.07000943,8.93446e-06
1237650369412333714,GALAXY,19.14956,17.79933,17.03852,16.66716,16.42621,0.1084119,1.705492e-05
1237650369412333728,GALAXY,19.11607,17.60096,16.73094,16.28531,15.91524,0.1078668,2.601375e-05
1237651272953823303,QSO,18.2502,17.92719,17.84219,17.65292,17.59032,1.526689,0.0001892192
1237651272953823377,GALAXY,18.60991,16.61774,15.68406,15.23218,14.86932,0.06144177,1.086075e-05
1237651272953823609,GALAXY,19.29096,17.77084,16.9887,16.49341,16.11934,0.1166442,1.682699e-05
1237651272953888937,STAR,18.70141,18.70614,19.12457,19.46113,19.815,-0.000355794,2.350987e-05
1237651272953889145,GALAXY,18.5875,17.12366,16.42012,16.03343,15.74211,0.06153704,1.48171e-05
1237651272953954529,GALAXY,19.54275,17.63404,16.66976,16.23725,15.85782,0.08645654,1.489319e-05
1237651272953954585,GALAXY,19.34395,17.75641,17.06024,16.66859,16.52116,0.07235461,1.347274e-05
1237651272954019936,STAR,17.30629,16.31093,15.95719,15.80696,15.75885,0.0005609342,9.403658e-06
1237651272954019984,GALAXY,18.99626,17.01043,15.99762,15.53208,15.17074,0.09829113,1.669801e-05
1237651272954020186,QSO,19.4134,19.39026,19.13702,19.02246,18.87483,1.373293,0.0003101931
1237651272954020296,STAR,19.5297,18.25357,17.75326,17.56207,17.44908,-7.706737e-05,1.167573e-05
1237651272954085640,STAR,16.78528,15.50105,15.50763,15.54766,15.55683,0.000143666,4.31307e-06
1237651272954806818,GALAXY,19.17861,18.07854,17.58426,17.22687,17.02816,0.08499094,8.039718e-06
1237651272954872058,STAR,19.48186,17.77798,17.04919,16.76009,16.58724,0.000240384,6.628492e-06
1237651272955003139,STAR,19.28149,16.71022,15.60068,15.22386,15.0195,-9.144849e-05,7.739502e-06
1237651272955068656,STAR,19.28492,18.34696,18.032,17.90937,17.8604,-0.000792906,1.309532e-05
1237651272955068659,GALAXY,18.75544,17.0739,16.30515,15.91235,15.63088,0.02814626,1.3271e-05
1237651272955068729,STAR,19.45441,16.98466,15.98373,15.6539,15.4581,0.0001413873,7.84995e-06
1237651272955133965,STAR,18.43455,17.36622,16.85757,16.675,16.55189,0.0006491327,8.091546e-06
1237651272955133973,STAR,18.40802,18.73024,19.20275,19.49932,19.73708,0.0002815811,0.0001413331
1237651272955134058,STAR,19.03045,17.73171,17.16961,16.94541,16.83009,-1.481333e-05,7.58524e-06
1237651272955265203,STAR,18.6235,17.57589,17.24089,17.09346,17.03098,0.000147601,1.058714e-05
1237651272955330594,QSO,18.47495,18.57812,18.58869,18.2353,18.03971,1.954907,0.0002245243
1237651272955330729,STAR,18.59036,17.61072,17.17912,16.99524,16.87676,-0.0003037782,7.556411e-06
1237651272955396179,QSO,17.36345,17.14787,16.79015,16.71829,16.73992,1.106877,0.0002574988
1237651272955527498,QSO,18.68903,18.25974,17.62532,17.17275,16.96997,0.1811307,3.535288e-05
1237651272955593030,GALAXY,19.03492,17.79344,17.36767,17.10465,16.85918,0.0406188,6.243741e-06
1237651272955658365,GALAXY,16.98846,15.1822,14.30534,13.87045,13.56292,0.03072134,5.772309e-06
1237651272955658509,GALAXY,17.52341,16.34712,15.84475,15.52062,15.25156,0.04093252,6.396322e-06
1237651272955658522,GALAXY,19.5594,18.43888,17.49259,16.98569,16.66159,0.1801341,1.739115e-05
1237651272955658563,GALAXY,18.35636,16.6992,15.94316,15.57212,15.28217,0.03105888,1.228244e-05
1237651272955723829,STAR,19.0211,17.77962,17.22648,16.99453,16.87181,-0.0004616331,9.624179e-06
1237651272955723841,QSO,19.23783,19.17023,18.91539,18.93632,19.05589,1.266123,0.000242812
1237651272955724024,STAR,19.59265,18.66117,18.31059,18.16174,18.14444,-5.848716e-05,1.360699e-05
1237651272955854871,STAR,18.39216,17.40032,17.06503,16.90637,16.89296,0.0001898625,6.644803e-06
1237651272955854922,STAR,18.88082,17.6597,17.54683,17.51223,17.5323,-3.385143e-05,1.040624e-05
1237651272955855083,QSO,19.48787,18.96912,18.15967,17.63651,17.38511,0.23127,2.624067e-05
1237651272955920491,QSO,18.49977,17.91341,17.7546,17.66498,17.44351,2.232591,0.0003311973
1237651272955920691,GALAXY,18.83464,17.8271,17.39731,17.08816,16.91085,0.06676911,6.891903e-06
1237651272955920758,GALAXY,18.37406,17.28205,16.87677,16.61416,16.44647,0.03440562,5.860094e-06
1237651272955986218,STAR,19.46558,19.11213,18.54378,17.84223,17.3578,1.582281e-05,1.735759e-05
1237651272956051592,GALAXY,19.0274,17.34696,16.40348,15.92894,15.63649,0.1050059,1.050393e-05
1237651272956051796,GALAXY,18.08032,16.30464,15.60453,15.24883,14.97406,0.04603095,7.489014e-06
1237651272956051817,GALAXY,19.5366,17.60646,16.59561,16.15988,15.77412,0.1058879,1.270926e-05
1237651272956117177,QSO,17.96566,17.80113,17.53368,17.44047,17.44565,1.357831,0.0001021362
1237651272956248251,GALAXY,17.6837,15.92329,14.99049,14.49815,14.05368,0.03155947,1.016881e-05
1237651272956313719,GALAXY,16.90835,15.04886,14.18724,13.76162,13.44233,0.03134384,9.680451e-06
1237651272956313858,GALAXY,19.19352,18.08358,17.55772,17.26202,17.01933,0.03065067,7.671566e-06
1237651272956313862,GALAXY,19.21524,17.68428,16.9718,16.59925,16.2943,0.03168131,2.04911e-05
1237651272956313866,GALAXY,18.13987,16.91803,16.34481,16.03628,15.81215,0.03174955,8.742587e-06
1237651272956313914,GALAXY,19.1916,17.91878,17.38681,17.07824,16.90159,0.03010365,1.736349e-05
1237651272956379266,QSO,19.07733,18.88399,18.73089,18.45142,18.29874,1.934233,0.0003425087
1237651272956379434,GALAXY,18.1236,16.70776,16.06872,15.69538,15.43138,0.04817123,1.196419e-05
1237651272956444741,GALAXY,19.41296,17.91628,17.02357,16.59337,16.27363,0.1304479,1.203311e-05
1237651272956444915,GALAXY,17.69397,16.3204,15.69282,15.35835,15.11855,0.04821832,1.996449e-05
1237651272956510357,STAR,18.35064,17.4458,17.17062,17.07627,17.01334,-0.0004638869,6.952969e-06
1237651272956575898,GALAXY,18.39393,16.79357,15.95172,15.54217,15.24584,0.06990408,1.320885e-05
1237651272956576014,GALAXY,18.66994,17.32573,16.81087,16.4843,16.28837,0.1074573,7.475503e-06
1237651272956576024,GALAXY,19.41314,17.70085,16.69146,16.24415,15.88458,0.1295748,2.050175e-05
1237651272956641539,GALAXY,19.14681,17.50345,16.76135,16.33194,16.06249,0.05037413,1.846355e-05
1237651272956641563,GALAXY,17.11606,15.3559,14.52788,14.11095,13.8166,0.05014852,1.141199e-05
1237651272956641566,GALAXY,17.55814,15.8814,15.13763,14.73337,14.46986,0.04992004,8.300112e-06
1237651272956706974,GALAXY,19.18496,17.32217,16.39791,15.99222,15.67034,0.09864619,1.364e-05
1237651272956707008,QSO,19.57963,19.16564,18.82849,18.61903,18.36204,2.040742,0.0003908022
1237651272956707100,GALAXY,18.50126,17.11672,16.46478,16.09834,15.80461,0.05342135,1.381007e-05
1237651272956707138,STAR,19.25624,18.3247,18.01534,17.88632,17.84087,-0.0005126138,1.102769e-05
1237651272956707213,GALAXY,19.18936,17.79801,17.00989,16.60542,16.3082,0.1582158,2.650672e-05
1237651272956772386,STAR,19.51587,18.5929,18.23358,18.08413,18.0571,-0.0006217335,1.0238e-05
1237651272956772390,GALAXY,18.32548,17.73426,17.25204,16.94287,16.63381,0.06347783,7.786895e-06
1237651272956772509,STAR,19.07713,18.16706,17.81578,17.6952,17.63294,-7.548369e-05,1.019335e-05
1237651272956772588,GALAXY,18.95933,17.76064,17.14119,16.7812,16.5344,0.1073331,1.170524e-05
1237651272956838243,GALAXY,18.62047,17.11461,16.51243,16.19474,15.98515,0.05454551,1.200436e-05
1237651272956838270,GALAXY,19.02274,17.46178,16.51238,16.02306,15.68541,0.1072772,1.701367e-05
1237651272956903644,GALAXY,18.53987,17.28424,16.6156,16.28332,15.99311,0.02189192,7.761719e-06
1237651272957034585,QSO,19.25199,18.95264,18.64403,18.57152,18.6444,1.16146,0.000452912
1237651272957034610,GALAXY,18.71368,16.79302,15.75666,15.18544,14.72212,0.07201952,1.96304e-05
1237651272957034726,GALAXY,19.39953,18.28521,17.84292,17.5834,17.34889,0.05256432,5.557243e-06
1237651272957034744,GALAXY,18.87224,16.77923,15.81084,15.36879,14.96264,0.05166296,1.080275e-05
1237651272957034824,GALAXY,19.42306,17.93964,17.32453,16.9213,16.66287,0.07098654,9.828444e-06
1237651272957165590,STAR,18.75991,17.3928,17.31824,17.33482,17.39754,-1.02889e-06,9.073031e-06
1237651272957165652,STAR,19.04375,18.8294,19.11035,19.38248,19.70726,9.58881e-05,3.296981e-05
1237651272957165654,STAR,18.84932,17.87859,17.49175,17.33072,17.25073,-5.898626e-05,8.804916e-06
1237651272957231153,STAR,18.05889,17.89264,18.21993,18.48086,18.73385,-0.0003152484,2.539558e-05
1237651272957231275,STAR,19.49997,18.49546,18.13301,17.95726,17.91873,0.0003565035,3.120091e-05
1237651272957231383,GALAXY,18.5252,16.73499,15.83783,15.37465,15.01092,0.05842314,9.516498e-06
1237651272957296874,STAR,19.55626,18.55304,18.22874,18.10936,18.08009,-0.0002721361,1.655854e-05
1237651272957297039,GALAXY,19.10065,18.06812,17.66376,17.43617,17.35147,0.02984685,1.007389e-05
1237651272957362440,GALAXY,19.19666,17.64159,16.78457,16.32437,15.98496,0.09570202,9.5869e-06
1237651272957624390,STAR,19.09921,18.13855,17.81997,17.7163,17.67152,-0.000659576,9.714442e-06
1237651272957624491,GALAXY,18.60339,16.92447,16.14424,15.76333,15.47312,0.02898577,1.640349e-05
1237651272957690168,QSO,19.14975,18.87793,18.73814,18.53055,18.56465,1.575602,0.0004049824
1237651272957755566,STAR,18.78572,17.81029,17.50065,17.36318,17.30551,4.066417e-05,9.661208e-06
1237651272957820974,GALAXY,16.73107,15.01364,14.17275,13.75135,13.42169,0.02284708,8.67883e-06
1237651272957820975,GALAXY,18.95465,17.45026,16.55238,16.09405,15.78199,0.1227647,1.863093e-05
1237651250969116873,GALAXY,18.79167,17.20056,16.44991,16.0595,15.79531,0.04928425,6.936285e-06
1237651250969116907,GALAXY,19.3634,17.58359,16.75375,16.35762,16.05184,0.04968014,1.808361e-05
1237651250969182212,GALAXY,17.51442,15.70316,14.86917,14.45097,14.17197,0.04967066,9.686114e-06
1237651250969182336,GALAXY,18.72421,16.83135,15.96318,15.54903,15.22652,0.04968841,1.466549e-05
1237651250969182360,GALAXY,19.41119,18.21251,17.58834,17.1546,16.87308,0.04888806,7.557209e-06
1237651250969182428,QSO,19.55791,19.50765,19.28033,19.34175,19.42289,1.036202,0.0001274941
1237651250969247821,QSO,18.93524,18.72691,18.65535,18.71364,18.65395,1.127617,0.0003928198
1237651250969247854,QSO,19.12269,18.76134,18.82246,18.77035,18.77239,0.6678058,0.0001025203
1237651250969247907,GALAXY,19.34556,17.99644,17.46776,17.14736,16.9484,0.04760334,1.834325e-05
1237651250969247915,GALAXY,18.16329,16.80375,16.18367,15.83626,15.55572,0.04676027,1.434848e-05
1237651250969247939,GALAXY,19.50928,18.01783,17.2235,16.77009,16.46657,0.08742701,9.329608e-06
